Client-123,,,123,1573125005838,Logout
Client-123,,,123,1573125604324,"Login "
Client-123,123,,123,1573125606582,"Chat  "
Client-123,",",,123,1573125618225,"Chat  "
Client-123,message,,123,1573125623935,"Chat  "
Client-123,huhu,,123,1573125637870,"Chat  "
Client-123,,,123,1573125645375,Logout
